Pfam	Header
PF16870	Q57AX5|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:262698
PF16870	Q59106|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:381666
PF16870	Q5HG06|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:93062
PF16870	Q5HPC6|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:176279
PF16870	Q5L172|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:235909
PF16870	Q5PRA2|reviewed|2-oxoadipate dehydrogenase complex component E1|taxID:7955
PF16870	Q5R7H0|reviewed|2-oxoadipate dehydrogenase complex component E1|taxID:9601
PF16870	Q5R9L8|reviewed|2-oxoglutarate dehydrogenase-like, mitochondrial|taxID:9601
PF16870	Q5RCB8|reviewed|2-oxoglutarate dehydrogenase complex component E1|taxID:9601
PF16870	Q5WG56|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:66692
PF16870	Q5XI78|reviewed|2-oxoglutarate dehydrogenase complex component E1|taxID:10116
PF16870	Q60597|reviewed|2-oxoglutarate dehydrogenase complex component E1|taxID:10090
PF16870	Q60HE2|reviewed|2-oxoglutarate dehydrogenase complex component E1|taxID:9541
PF16870	Q623T0|reviewed|2-oxoglutarate dehydrogenase, mitochondrial|taxID:6238
PF16870	Q63EB1|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:288681
PF16870	Q65IH4|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:279010
PF16870	Q68EW0|reviewed|2-oxoglutarate dehydrogenase-like, mitochondrial|taxID:8355
PF16870	Q68XI7|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:257363
PF16870	Q6G9E8|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:282459
PF16870	Q6GGZ5|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:282458
PF16870	Q6HLS8|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:281309
PF16870	Q6P286|reviewed|2-oxoadipate dehydrogenase complex component E1|taxID:8355
PF16870	Q6P6Z8|reviewed|2-oxoglutarate dehydrogenase complex component E1|taxID:8355
PF16870	Q72PJ7|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:267671
PF16870	Q73BN8|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:222523
PF16870	Q73WX4|reviewed|Multifunctional 2-oxoglutarate metabolism enzyme|taxID:262316
PF16870	Q7U0A6|reviewed|Multifunctional 2-oxoglutarate metabolism enzyme|taxID:233413
PF16870	Q81GF2|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:226900
PF16870	Q81TK1|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:1392
PF16870	Q89AJ7|reviewed|Oxoglutarate dehydrogenase|taxID:224915
PF16870	Q8CP83|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:176280
PF16870	Q8CUL8|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:221109
PF16870	Q8F6S7|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:189518
PF16870	Q8FYF7|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:204722
PF16870	Q8K9N3|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:198804
PF16870	Q8NRC3|reviewed|2-oxoglutarate dehydrogenase E1/E2 component|taxID:196627
PF16870	Q8NWR6|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:196620
PF16870	Q8YJE4|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:224914
PF16870	Q92J42|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:272944
PF16870	Q931R8|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:158878
PF16870	Q96HY7|reviewed|2-oxoadipate dehydrogenase complex component E1|taxID:9606
PF16870	Q99U74|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:158879
PF16870	Q9CC97|reviewed|Multifunctional 2-oxoglutarate metabolism enzyme|taxID:272631
PF16870	Q9KAT1|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:272558
PF16870	Q9ULD0|reviewed|2-oxoglutarate dehydrogenase-like, mitochondrial|taxID:9606
PF16870	Q9VA02|reviewed|Probable 2-oxoadipate dehydrogenase complex component E1 homolog|taxID:7227
PF16870	Q9ZDY3|reviewed|2-oxoglutarate dehydrogenase E1 component|taxID:272947
PF17773	A0AII6|reviewed|tRNA uridine(34) hydroxylase|taxID:386043
PF17773	A0K0C0|reviewed|tRNA uridine(34) hydroxylase|taxID:290399
PF17773	A0K988|reviewed|tRNA uridine(34) hydroxylase|taxID:331272
PF17773	A0KXH1|reviewed|tRNA uridine(34) hydroxylase|taxID:94122
PF17773	A0Q614|reviewed|tRNA uridine(34) hydroxylase|taxID:401614
PF17773	A0RCP2|reviewed|tRNA uridine(34) hydroxylase|taxID:412694
PF17773	A1A9V1|reviewed|tRNA uridine(34) hydroxylase|taxID:405955
PF17773	A1JN32|reviewed|tRNA uridine(34) hydroxylase|taxID:393305
PF17773	A1RJ71|reviewed|tRNA uridine(34) hydroxylase|taxID:351745
PF17773	A1T026|reviewed|tRNA uridine(34) hydroxylase|taxID:357804
PF17773	A1UTQ0|reviewed|tRNA uridine(34) hydroxylase|taxID:360095
PF17773	A1V2D0|reviewed|tRNA uridine(34) hydroxylase|taxID:320388
PF17773	A2BRS3|reviewed|tRNA uridine(34) hydroxylase|taxID:146891
PF17773	A2BX81|reviewed|tRNA uridine(34) hydroxylase|taxID:167542
PF17773	A2C3I3|reviewed|tRNA uridine(34) hydroxylase|taxID:167555
PF17773	A2C8D6|reviewed|tRNA uridine(34) hydroxylase|taxID:59922
PF17773	A2REZ0|reviewed|tRNA uridine(34) hydroxylase|taxID:160491
PF17773	A2RKR4|reviewed|tRNA uridine(34) hydroxylase|taxID:416870
PF17773	A2S4E7|reviewed|tRNA uridine(34) hydroxylase|taxID:412022
PF17773	A3CLI1|reviewed|tRNA uridine(34) hydroxylase|taxID:388919
PF17773	A3D558|reviewed|tRNA uridine(34) hydroxylase|taxID:325240
PF17773	A3MI14|reviewed|tRNA uridine(34) hydroxylase|taxID:320389
PF17773	A3N7C4|reviewed|tRNA uridine(34) hydroxylase|taxID:320373
PF17773	A3NT12|reviewed|tRNA uridine(34) hydroxylase|taxID:357348
PF17773	A3PDJ9|reviewed|tRNA uridine(34) hydroxylase|taxID:167546
PF17773	A3QDU9|reviewed|tRNA uridine(34) hydroxylase|taxID:323850
PF17773	A4IYZ0|reviewed|tRNA uridine(34) hydroxylase|taxID:418136
PF17773	A4JGJ9|reviewed|tRNA uridine(34) hydroxylase|taxID:269482
PF17773	A4QI35|reviewed|tRNA uridine(34) hydroxylase|taxID:340322
PF17773	A4TLT9|reviewed|tRNA uridine(34) hydroxylase|taxID:386656
PF17773	A4VTD4|reviewed|tRNA uridine(34) hydroxylase|taxID:391295
PF17773	A4VZL1|reviewed|tRNA uridine(34) hydroxylase|taxID:391296
PF17773	A4W968|reviewed|tRNA uridine(34) hydroxylase|taxID:399742
PF17773	A4XSZ1|reviewed|tRNA uridine(34) hydroxylase|taxID:399739
PF17773	A4Y7B8|reviewed|tRNA uridine(34) hydroxylase|taxID:319224
PF17773	A5II09|reviewed|tRNA uridine(34) hydroxylase|taxID:400673
PF17773	A5IWB6|reviewed|tRNA uridine(34) hydroxylase|taxID:359786
PF17773	A5VTK6|reviewed|tRNA uridine(34) hydroxylase|taxID:444178
PF17773	A5W7H0|reviewed|tRNA uridine(34) hydroxylase|taxID:351746
PF17773	A6QKH7|reviewed|tRNA uridine(34) hydroxylase|taxID:426430
PF17773	A6U574|reviewed|tRNA uridine(34) hydroxylase|taxID:359787
PF17773	A6UD82|reviewed|tRNA uridine(34) hydroxylase|taxID:366394
PF17773	A6VAC0|reviewed|tRNA uridine(34) hydroxylase|taxID:381754
PF17773	A6VYC5|reviewed|tRNA uridine(34) hydroxylase|taxID:400668
PF17773	A6WNW5|reviewed|tRNA uridine(34) hydroxylase|taxID:402882
PF17773	A6X6V1|reviewed|tRNA uridine(34) hydroxylase|taxID:439375
PF17773	A7FH09|reviewed|tRNA uridine(34) hydroxylase|taxID:349747
PF17773	A7GNS3|reviewed|tRNA uridine(34) hydroxylase|taxID:315749
PF17773	A7ME70|reviewed|tRNA uridine(34) hydroxylase|taxID:290339
PF17773	A7N721|reviewed|tRNA uridine(34) hydroxylase|taxID:2902295
PF17773	A7NCF1|reviewed|tRNA uridine(34) hydroxylase|taxID:458234
PF17773	A7X781|reviewed|tRNA uridine(34) hydroxylase|taxID:418127
PF17773	A7Z0Z7|reviewed|tRNA uridine(34) hydroxylase|taxID:326423
PF17773	A7ZKF9|reviewed|tRNA uridine(34) hydroxylase|taxID:331111
PF17773	A7ZZ13|reviewed|tRNA uridine(34) hydroxylase|taxID:331112
PF17773	A8AI24|reviewed|tRNA uridine(34) hydroxylase|taxID:290338
PF17773	A8AVI2|reviewed|tRNA uridine(34) hydroxylase|taxID:467705
PF17773	A8EXJ2|reviewed|tRNA uridine(34) hydroxylase|taxID:293613
PF17773	A8F0N3|reviewed|tRNA uridine(34) hydroxylase|taxID:416276
PF17773	A8F9I7|reviewed|tRNA uridine(34) hydroxylase|taxID:315750
PF17773	A8FWP4|reviewed|tRNA uridine(34) hydroxylase|taxID:425104
PF17773	A8G5G4|reviewed|tRNA uridine(34) hydroxylase|taxID:93060
PF17773	A8GCZ9|reviewed|tRNA uridine(34) hydroxylase|taxID:399741
PF17773	A8GM90|reviewed|tRNA uridine(34) hydroxylase|taxID:293614
PF17773	A8GQU9|reviewed|tRNA uridine(34) hydroxylase|taxID:392021
PF17773	A8GV08|reviewed|tRNA uridine(34) hydroxylase|taxID:391896
PF17773	A8H5K7|reviewed|tRNA uridine(34) hydroxylase|taxID:398579
PF17773	A8Z5J0|reviewed|tRNA uridine(34) hydroxylase|taxID:451516
PF17773	A9C0A8|reviewed|tRNA uridine(34) hydroxylase|taxID:398578
PF17773	A9I7T3|reviewed|tRNA uridine(34) hydroxylase|taxID:340100
PF17773	A9L3N9|reviewed|tRNA uridine(34) hydroxylase|taxID:399599
PF17773	A9MDK1|reviewed|tRNA uridine(34) hydroxylase|taxID:483179
PF17773	A9MH08|reviewed|tRNA uridine(34) hydroxylase|taxID:41514
PF17773	A9N5Q7|reviewed|tRNA uridine(34) hydroxylase|taxID:1016998
PF17773	A9NHA2|reviewed|tRNA uridine(34) hydroxylase|taxID:441768
PF17773	A9VQI6|reviewed|tRNA uridine(34) hydroxylase|taxID:315730
PF17773	A9WTE8|reviewed|tRNA uridine(34) hydroxylase|taxID:288705
PF17773	A9WXF1|reviewed|tRNA uridine(34) hydroxylase|taxID:470137
PF17773	B0B8K2|reviewed|tRNA uridine(34) hydroxylase|taxID:471472
PF17773	B0BA81|reviewed|tRNA uridine(34) hydroxylase|taxID:471473
PF17773	B0BW95|reviewed|tRNA uridine(34) hydroxylase|taxID:452659
PF17773	B0C1U8|reviewed|tRNA uridine(34) hydroxylase|taxID:329726
PF17773	B0KTW7|reviewed|tRNA uridine(34) hydroxylase|taxID:76869
PF17773	B0RTI2|reviewed|tRNA uridine(34) hydroxylase|taxID:509169
PF17773	B0U150|reviewed|tRNA uridine(34) hydroxylase|taxID:484022
PF17773	B0VEG5|reviewed|tRNA uridine(34) hydroxylase|taxID:509173
PF17773	B0VSK0|reviewed|tRNA uridine(34) hydroxylase|taxID:509170
PF17773	B1I7Z3|reviewed|tRNA uridine(34) hydroxylase|taxID:487214
PF17773	B1IV47|reviewed|tRNA uridine(34) hydroxylase|taxID:481805
PF17773	B1J5F7|reviewed|tRNA uridine(34) hydroxylase|taxID:390235
PF17773	B1JHG7|reviewed|tRNA uridine(34) hydroxylase|taxID:502800
PF17773	B1JW61|reviewed|tRNA uridine(34) hydroxylase|taxID:406425
PF17773	B1KQL8|reviewed|tRNA uridine(34) hydroxylase|taxID:392500
PF17773	B1LIV6|reviewed|tRNA uridine(34) hydroxylase|taxID:439855
PF17773	B1VHR9|reviewed|tRNA uridine(34) hydroxylase|taxID:504474
PF17773	B1X9G8|reviewed|tRNA uridine(34) hydroxylase|taxID:316385
PF17773	B1XN07|reviewed|tRNA uridine(34) hydroxylase|taxID:32049
PF17773	B1YU72|reviewed|tRNA uridine(34) hydroxylase|taxID:398577
PF17773	B2GKC1|reviewed|tRNA uridine(34) hydroxylase|taxID:378753
PF17773	B2I9X1|reviewed|tRNA uridine(34) hydroxylase|taxID:405441
PF17773	B2IRH1|reviewed|tRNA uridine(34) hydroxylase|taxID:516950
PF17773	B2IVX7|reviewed|tRNA uridine(34) hydroxylase|taxID:63737
PF17773	B2K776|reviewed|tRNA uridine(34) hydroxylase|taxID:502801
PF17773	B2SCQ3|reviewed|tRNA uridine(34) hydroxylase|taxID:430066
PF17773	B2SH90|reviewed|tRNA uridine(34) hydroxylase|taxID:441952
PF17773	B2STP6|reviewed|tRNA uridine(34) hydroxylase|taxID:360094
PF17773	B2T256|reviewed|tRNA uridine(34) hydroxylase|taxID:398527
PF17773	B2VDJ9|reviewed|tRNA uridine(34) hydroxylase|taxID:465817
PF17773	B3CLQ6|reviewed|tRNA uridine(34) hydroxylase|taxID:570417
PF17773	B3R3A1|reviewed|tRNA uridine(34) hydroxylase|taxID:977880
PF17773	B4E6D6|reviewed|tRNA uridine(34) hydroxylase|taxID:216591
PF17773	B4T2Y7|reviewed|tRNA uridine(34) hydroxylase|taxID:423368
PF17773	B4TES7|reviewed|tRNA uridine(34) hydroxylase|taxID:454169
PF17773	B4TSR7|reviewed|tRNA uridine(34) hydroxylase|taxID:439843
PF17773	B5BBD3|reviewed|tRNA uridine(34) hydroxylase|taxID:554290
PF17773	B5E5X4|reviewed|tRNA uridine(34) hydroxylase|taxID:512566
PF17773	B5F952|reviewed|tRNA uridine(34) hydroxylase|taxID:454166
PF17773	B5FL09|reviewed|tRNA uridine(34) hydroxylase|taxID:439851
PF17773	B5QY09|reviewed|tRNA uridine(34) hydroxylase|taxID:550537
PF17773	B5RBE4|reviewed|tRNA uridine(34) hydroxylase|taxID:550538
PF17773	B5XL29|reviewed|tRNA uridine(34) hydroxylase|taxID:471876
PF17773	B5XXK0|reviewed|tRNA uridine(34) hydroxylase|taxID:507522
PF17773	B5YVS5|reviewed|tRNA uridine(34) hydroxylase|taxID:444450
PF17773	B5ZQU6|reviewed|tRNA uridine(34) hydroxylase|taxID:395492
PF17773	B6EQJ5|reviewed|tRNA uridine(34) hydroxylase|taxID:316275
PF17773	B6I9D2|reviewed|tRNA uridine(34) hydroxylase|taxID:409438
PF17773	B7HIR1|reviewed|tRNA uridine(34) hydroxylase|taxID:405532
PF17773	B7HMP7|reviewed|tRNA uridine(34) hydroxylase|taxID:405534
PF17773	B7IS63|reviewed|tRNA uridine(34) hydroxylase|taxID:405531
PF17773	B7JJJ3|reviewed|tRNA uridine(34) hydroxylase|taxID:405535
PF17773	B7LFG6|reviewed|tRNA uridine(34) hydroxylase|taxID:585055
PF17773	B7LT80|reviewed|tRNA uridine(34) hydroxylase|taxID:585054
PF17773	B7M930|reviewed|tRNA uridine(34) hydroxylase|taxID:585034
PF17773	B7MIJ6|reviewed|tRNA uridine(34) hydroxylase|taxID:585035
PF17773	B7MTI7|reviewed|tRNA uridine(34) hydroxylase|taxID:585397
PF17773	B7NAT1|reviewed|tRNA uridine(34) hydroxylase|taxID:585056
PF17773	B7NL80|reviewed|tRNA uridine(34) hydroxylase|taxID:585057
PF17773	B7UP69|reviewed|tRNA uridine(34) hydroxylase|taxID:574521
PF17773	B7UY78|reviewed|tRNA uridine(34) hydroxylase|taxID:557722
PF17773	B7VTF0|reviewed|tRNA uridine(34) hydroxylase|taxID:575788
PF17773	B8CLJ4|reviewed|tRNA uridine(34) hydroxylase|taxID:225849
PF17773	B8D7Q2|reviewed|tRNA uridine(34) hydroxylase|taxID:561501
PF17773	B8D9F0|reviewed|tRNA uridine(34) hydroxylase|taxID:563178
PF17773	B8DFU3|reviewed|tRNA uridine(34) hydroxylase|taxID:552536
PF17773	B8E9F2|reviewed|tRNA uridine(34) hydroxylase|taxID:407976
PF17773	B8H3F9|reviewed|tRNA uridine(34) hydroxylase|taxID:565050
PF17773	B8HFS1|reviewed|tRNA uridine(34) hydroxylase|taxID:452863
PF17773	B8ZJY0|reviewed|tRNA uridine(34) hydroxylase|taxID:561276
PF17773	B9DJ55|reviewed|tRNA uridine(34) hydroxylase|taxID:396513
PF17773	B9DUQ2|reviewed|tRNA uridine(34) hydroxylase|taxID:218495
PF17773	B9IX93|reviewed|tRNA uridine(34) hydroxylase|taxID:361100
PF17773	B9KHZ8|reviewed|tRNA uridine(34) hydroxylase|taxID:320483
PF17773	C0RK37|reviewed|tRNA uridine(34) hydroxylase|taxID:546272
PF17773	C0ZZW0|reviewed|tRNA uridine(34) hydroxylase|taxID:234621
PF17773	C1ASR0|reviewed|tRNA uridine(34) hydroxylase|taxID:632772
PF17773	C1C9Z1|reviewed|tRNA uridine(34) hydroxylase|taxID:488221
PF17773	C1CBR1|reviewed|tRNA uridine(34) hydroxylase|taxID:488222
PF17773	C1CHZ8|reviewed|tRNA uridine(34) hydroxylase|taxID:488223
PF17773	C1CNW3|reviewed|tRNA uridine(34) hydroxylase|taxID:487213
PF17773	C1EQF9|reviewed|tRNA uridine(34) hydroxylase|taxID:572264
PF17773	C1L2U0|reviewed|tRNA uridine(34) hydroxylase|taxID:568819
PF17773	C3K059|reviewed|tRNA uridine(34) hydroxylase|taxID:216595
PF17773	C3L6L9|reviewed|tRNA uridine(34) hydroxylase|taxID:568206
PF17773	C3M8W9|reviewed|tRNA uridine(34) hydroxylase|taxID:394
PF17773	C3P778|reviewed|tRNA uridine(34) hydroxylase|taxID:592021
PF17773	C3PKD8|reviewed|tRNA uridine(34) hydroxylase|taxID:548476
PF17773	C3PMG3|reviewed|tRNA uridine(34) hydroxylase|taxID:347255
PF17773	C4K1Q3|reviewed|tRNA uridine(34) hydroxylase|taxID:562019
PF17773	C4K8L9|reviewed|tRNA uridine(34) hydroxylase|taxID:572265
PF17773	C4LG97|reviewed|tRNA uridine(34) hydroxylase|taxID:645127
PF17773	C4ZRZ5|reviewed|tRNA uridine(34) hydroxylase|taxID:595496
PF17773	C5BMM7|reviewed|tRNA uridine(34) hydroxylase|taxID:377629
PF17773	C5CPZ9|reviewed|tRNA uridine(34) hydroxylase|taxID:543728
PF17773	C6DKU9|reviewed|tRNA uridine(34) hydroxylase|taxID:561230
PF17773	F4I933|reviewed|Rhodanese-like domain-containing protein 8, chloroplastic|taxID:3702
PF17773	O31457|reviewed|tRNA uridine(34) hydroxylase|taxID:224308
PF17773	O84632|reviewed|tRNA uridine(34) hydroxylase|taxID:272561
PF17773	P0DG90|reviewed|tRNA uridine(34) hydroxylase|taxID:198466
PF17773	P0DG91|reviewed|tRNA uridine(34) hydroxylase|taxID:193567
PF17773	P24188|reviewed|tRNA uridine(34) hydroxylase|taxID:83333
PF17773	P41087|reviewed|tRNA uridine(34) hydroxylase|taxID:272947
PF17773	P57446|reviewed|tRNA uridine(34) hydroxylase|taxID:107806
PF17773	P67326|reviewed|tRNA uridine(34) hydroxylase|taxID:158878
PF17773	P67327|reviewed|tRNA uridine(34) hydroxylase|taxID:158879
PF17773	P67328|reviewed|tRNA uridine(34) hydroxylase|taxID:211110
PF17773	P67329|reviewed|tRNA uridine(34) hydroxylase|taxID:208435
PF17773	P67330|reviewed|tRNA uridine(34) hydroxylase|taxID:170187
PF17773	P67331|reviewed|tRNA uridine(34) hydroxylase|taxID:171101
PF17773	P67332|reviewed|tRNA uridine(34) hydroxylase|taxID:301447
PF17773	P67333|reviewed|tRNA uridine(34) hydroxylase|taxID:186103
PF17773	Q02I17|reviewed|tRNA uridine(34) hydroxylase|taxID:208963
PF17773	Q02YX4|reviewed|tRNA uridine(34) hydroxylase|taxID:272622
PF17773	Q03LR5|reviewed|tRNA uridine(34) hydroxylase|taxID:322159
PF17773	Q04MY5|reviewed|tRNA uridine(34) hydroxylase|taxID:373153
PF17773	Q04QD0|reviewed|tRNA uridine(34) hydroxylase|taxID:355277
PF17773	Q054K1|reviewed|tRNA uridine(34) hydroxylase|taxID:355276
PF17773	Q0AP18|reviewed|tRNA uridine(34) hydroxylase|taxID:394221
PF17773	Q0BD64|reviewed|tRNA uridine(34) hydroxylase|taxID:339670
PF17773	Q0BLS0|reviewed|tRNA uridine(34) hydroxylase|taxID:393011
PF17773	Q0HJD3|reviewed|tRNA uridine(34) hydroxylase|taxID:60480
PF17773	Q0HVM5|reviewed|tRNA uridine(34) hydroxylase|taxID:60481
PF17773	Q0KD76|reviewed|tRNA uridine(34) hydroxylase|taxID:381666
PF17773	Q0SIE6|reviewed|tRNA uridine(34) hydroxylase|taxID:101510
PF17773	Q0T5X6|reviewed|tRNA uridine(34) hydroxylase|taxID:373384
PF17773	Q0TJ18|reviewed|tRNA uridine(34) hydroxylase|taxID:362663
PF17773	Q11RM1|reviewed|tRNA uridine(34) hydroxylase|taxID:269798
PF17773	Q12ME4|reviewed|tRNA uridine(34) hydroxylase|taxID:318161
PF17773	Q142P9|reviewed|tRNA uridine(34) hydroxylase|taxID:266265
PF17773	Q14HD0|reviewed|tRNA uridine(34) hydroxylase|taxID:393115
PF17773	Q16CK7|reviewed|tRNA uridine(34) hydroxylase|taxID:375451
PF17773	Q1CI03|reviewed|tRNA uridine(34) hydroxylase|taxID:377628
PF17773	Q1GYV1|reviewed|tRNA uridine(34) hydroxylase|taxID:265072
PF17773	Q1IDB3|reviewed|tRNA uridine(34) hydroxylase|taxID:384676
PF17773	Q1J713|reviewed|tRNA uridine(34) hydroxylase|taxID:370554
PF17773	Q1JC67|reviewed|tRNA uridine(34) hydroxylase|taxID:370553
PF17773	Q1JH95|reviewed|tRNA uridine(34) hydroxylase|taxID:370552
PF17773	Q1JM51|reviewed|tRNA uridine(34) hydroxylase|taxID:370551
PF17773	Q1JPN0|reviewed|Rhodanese-like domain-containing protein 7|taxID:3702
PF17773	Q1LQD7|reviewed|tRNA uridine(34) hydroxylase|taxID:266264
PF17773	Q1LT19|reviewed|tRNA uridine(34) hydroxylase|taxID:374463
PF17773	Q1MBM8|reviewed|tRNA uridine(34) hydroxylase|taxID:216596
PF17773	Q1QDQ9|reviewed|tRNA uridine(34) hydroxylase|taxID:335284
PF17773	Q1QPC1|reviewed|tRNA uridine(34) hydroxylase|taxID:323097
PF17773	Q1RHB4|reviewed|tRNA uridine(34) hydroxylase|taxID:336407
PF17773	Q21L55|reviewed|tRNA uridine(34) hydroxylase|taxID:203122
PF17773	Q21X17|reviewed|tRNA uridine(34) hydroxylase|taxID:338969
PF17773	Q252M0|reviewed|tRNA uridine(34) hydroxylase|taxID:264202
PF17773	Q28WI9|reviewed|tRNA uridine(34) hydroxylase|taxID:290400
PF17773	Q2A397|reviewed|tRNA uridine(34) hydroxylase|taxID:376619
PF17773	Q2FDH2|reviewed|tRNA uridine(34) hydroxylase|taxID:367830
PF17773	Q2FUS7|reviewed|tRNA uridine(34) hydroxylase|taxID:93061
PF17773	Q2GEE8|reviewed|tRNA uridine(34) hydroxylase|taxID:222891
PF17773	Q2GFU2|reviewed|tRNA uridine(34) hydroxylase|taxID:205920
PF17773	Q2GJC1|reviewed|tRNA uridine(34) hydroxylase|taxID:212042
PF17773	Q2K443|reviewed|tRNA uridine(34) hydroxylase|taxID:347834
PF17773	Q2KYS7|reviewed|tRNA uridine(34) hydroxylase|taxID:360910
PF17773	Q2NIJ6|reviewed|tRNA uridine(34) hydroxylase|taxID:322098
PF17773	Q2NU52|reviewed|tRNA uridine(34) hydroxylase|taxID:343509
PF17773	Q2P192|reviewed|tRNA uridine(34) hydroxylase|taxID:342109
PF17773	Q2SPJ7|reviewed|tRNA uridine(34) hydroxylase|taxID:349521
PF17773	Q2SZW2|reviewed|tRNA uridine(34) hydroxylase|taxID:271848
PF17773	Q2YIN9|reviewed|tRNA uridine(34) hydroxylase|taxID:359391
PF17773	Q2YZA3|reviewed|tRNA uridine(34) hydroxylase|taxID:273036
PF17773	Q31AD1|reviewed|tRNA uridine(34) hydroxylase|taxID:74546
PF17773	Q31LZ7|reviewed|tRNA uridine(34) hydroxylase|taxID:1140
PF17773	Q32E86|reviewed|tRNA uridine(34) hydroxylase|taxID:300267
PF17773	Q39E66|reviewed|tRNA uridine(34) hydroxylase|taxID:482957
PF17773	Q3AJ48|reviewed|tRNA uridine(34) hydroxylase|taxID:110662
PF17773	Q3AX81|reviewed|tRNA uridine(34) hydroxylase|taxID:316279
PF17773	Q3BSW1|reviewed|tRNA uridine(34) hydroxylase|taxID:316273
PF17773	Q3IGA3|reviewed|tRNA uridine(34) hydroxylase|taxID:326442
PF17773	Q3JUI8|reviewed|tRNA uridine(34) hydroxylase|taxID:320372
PF17773	Q3K076|reviewed|tRNA uridine(34) hydroxylase|taxID:205921
PF17773	Q3K8S7|reviewed|tRNA uridine(34) hydroxylase|taxID:205922
PF17773	Q3KL68|reviewed|tRNA uridine(34) hydroxylase|taxID:315277
PF17773	Q3M998|reviewed|tRNA uridine(34) hydroxylase|taxID:240292
PF17773	Q3SKY5|reviewed|tRNA uridine(34) hydroxylase|taxID:292415
PF17773	Q3SN93|reviewed|tRNA uridine(34) hydroxylase|taxID:323098
PF17773	Q3U269|reviewed|Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2|taxID:10090
PF17773	Q3YSP9|reviewed|tRNA uridine(34) hydroxylase|taxID:269484
PF17773	Q3Z361|reviewed|tRNA uridine(34) hydroxylase|taxID:300269
PF17773	Q46K33|reviewed|tRNA uridine(34) hydroxylase|taxID:59920
PF17773	Q46Y87|reviewed|tRNA uridine(34) hydroxylase|taxID:264198
PF17773	Q47UT5|reviewed|tRNA uridine(34) hydroxylase|taxID:167879
PF17773	Q48FL6|reviewed|tRNA uridine(34) hydroxylase|taxID:264730
PF17773	Q48TZ6|reviewed|tRNA uridine(34) hydroxylase|taxID:319701
PF17773	Q4A0W6|reviewed|tRNA uridine(34) hydroxylase|taxID:342451
PF17773	Q4FLR0|reviewed|tRNA uridine(34) hydroxylase|taxID:335992
PF17773	Q4FUR9|reviewed|tRNA uridine(34) hydroxylase|taxID:259536
PF17773	Q4JXR5|reviewed|tRNA uridine(34) hydroxylase|taxID:306537
PF17773	Q4K8L6|reviewed|tRNA uridine(34) hydroxylase|taxID:220664
PF17773	Q4L9R7|reviewed|tRNA uridine(34) hydroxylase|taxID:279808
